record_type,venture,github_repo,t7_repository_reference,owned,starred,capabilities,criticality,action,mapping_status,sector,source
starred_external,,microsoft/call-center-ai,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,microsoft/markitdown,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,microsoft/mcp-for-beginners,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,microsoft/poml,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,microsoft/qlib,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,microsoft/skillopt,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,microsoft/web-dev-for-beginners,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,midday-ai/midday,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,midudev/autoskills,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,mindsdb/mindshub,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,ml-explore/mlx-lm,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,modelcontextprotocol/go-sdk,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,modelcontextprotocol/registry,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,modernrelay/omnigraph,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,modsetter/surfsense,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,moh4696/300-free-resource-websites,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,momenbasel/puremac,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,moonshotai/kimi-cli,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,mountain-loop/yaak,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,mrinfinidy/qrcode-pretty,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,msitarzewski/agency-agents,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,mudler/localai,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,mukul975/anthropic-cybersecurity-skills,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,multica-ai/andrej-karpathy-skills,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,multica-ai/multica,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,mungell/awesome-for-beginners,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,musana/cf-hero,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,musistudio/claude-code-router,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,mutonby/shortcast,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,mvanhorn/last30days-skill,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,n8n-io/n8n,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,nanobrowser/nanobrowser,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,nanonets/graft,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,narkoz/hacker-scripts,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,natively-ai-assistant/natively-cluely-ai-assistant,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,nats-io/nats-server,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,nautechsystems/nautilus_trader,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,nektos/act,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,neo4j/neo4j,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,nesquena/hermes-webui,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,netbirdio/netbird,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,nevamind-ai/memu,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,nextacular/nextacular,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,nextcloud/server,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,nextjs/saas-starter,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,nextlevelbuilder/ui-ux-pro-max-skill,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,nexu-io/open-design,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,nexus-jpf/note-companion,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,nginxproxymanager/nginx-proxy-manager,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,nicobailon/visual-explainer,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,nighttrek/software-planning-mcp,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,nilbuild/developer-roadmap,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,niroshan-k/bayesian-credit-risk-engine,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,nitrojs/nitro,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,njerschow/textme,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,nocobase/nocobase,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,nocodb/nocodb,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,node-red/node-red,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,nomic-ai/gpt4all,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,nousresearch/hermes-agent,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,novuhq/novu,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,nowork-studio/notfair-plugin,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,numman-ali/cc-mirror,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,nutlope/self.so,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,nvidia-ai-blueprints/retail-agentic-commerce,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,nvidia-merlin/models,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,nvidia/cuml,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,nvidia/cuvs,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,nvidia/raft,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,nvlabs/sana,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,nvm-sh/nvm,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,oauth2-proxy/oauth2-proxy,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,obra/superpowers,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,odoo/odoo,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,odysseus-dev/odysseus,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,olelehmann1337/autoresearch-skill,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,ollama/ollama,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,omnara-ai/omnara,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,once-ui-system/cli,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,once-ui-system/magic-portfolio,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,once-ui-system/nextjs-starter,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,onyx-dot-app/onyx,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,open-gitagent/opengap,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,open-gsd/gsd-core,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,open-llm-vtuber/open-llm-vtuber,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,open-metadata/openmetadata,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,open-telemetry/opentelemetry-collector,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,openagentsinc/openagents,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,openai/codex,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,openai/gpt-oss,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,openai/openai-cookbook,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,openai/plugins,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,openai/symphony,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,openbb-finance/openbb,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,openbmb/chatdev,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,openbmb/minicpm-v,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,openbmb/voxcpm,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,openclaw/clawhub,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,openclaw/openclaw,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,openclaw/peekaboo,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,opencloud-eu/opencloud,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,opencut-app/opencut,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,opendatalab/mineru,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,opendataloader-project/opendataloader-pdf,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,opengeos/qgis-gee-data-catalogs-plugin,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,openhackathons-org/gpubootcamp,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,openhands/openhands,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,openinterpreter/openinterpreter,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,openmind/om1,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,openobserve/openobserve,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,openreplay/openreplay,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,opensandbox-group/opensandbox,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,orbstack/orbstack,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,osaurus-ai/osaurus,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,oso95/scroll-world,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,othmanadi/planning-with-files,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,ottermind/chat2db,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,ovexro/dockpanel,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,p-e-w/heretic,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,p2r3/beheader,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,paaatrick/playball,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,paddlepaddle/paddleocr,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,palmier-io/palmier-pro,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,panniantong/agent-reach,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,paperclipai/paperclip,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,paperless-ngx/paperless-ngx,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,papermark/papermark,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,paralleldrive/jiron,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,pashpashpash/perplexity-mcp,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,patchy631/ai-engineering-hub,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,pathwaycom/llm-app,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,pathwaycom/pathway,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,patrickjs/awesome-cursorrules,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,pdfme/pdfme,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,pear-devs/pear-desktop,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,penpot/penpot,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,perone/vectorvfs,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,petergyang/no-ai-slop,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,philfung/clickable-terminal,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,phuryn/pm-skills,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,pi-hole/pi-hole,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,pimzino/spec-workflow-mcp,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,pinchtab/pinchtab,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,pirate/wikipedia-mirror,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,pixlcore/xyops,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,plasma-ai/fractal,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,playcanvas/engine,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,pluviobyte/rnskill,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,pocketbase/pocketbase,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,polarsource/polar,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,polius/filesync,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,practical-tutorials/project-based-learning,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,prakhar1989/awesome-courses,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,pranshuparmar/witr,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,prefecthq/fastmcp,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,preset-io/agor,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,primeintellect-ai/prime-agent,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,prithvi-web/treemap-disk-visualizer,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,prometheus/alertmanager,,—,✅,,,UNASSESSED,external_candidate,,github_starred
starred_external,,prometheus/prometheus,,—,✅,,,UNASSESSED,external_candidate,,github_starred
